table_name	column_name	system_type_id	user_type_id	max_length	precision	scale	is_nullable	is_ansi_padded
MachineStopReason	RfMachineStopClassID	48	48	1	3	0	0	0
MachineStopReason	RfLineStopReasonTypeID	52	52	2	5	0	0	0
MachineStopReason	MachineStopCategoryID	52	52	2	5	0	1	0
MachineStopReason	IsRetired	48	48	1	3	0	0	0
MachineStopReasonGroup	MachineStopReasonGroupID	52	52	2	5	0	0	0
MachineStopReasonGroup	MachineStopReasonGroup	231	231	508	0	0	0	1
MachineStopReasonGroup	Description	231	231	508	0	0	1	1
MachineStopReasonGroup	MachineStopReasonGroupCode	231	231	508	0	0	1	1
MaintenanceManHourPlanned	MaintenanceManHourPlannedID	56	56	4	10	0	0	0
MaintenanceManHourPlanned	MaintenanceProcedureID	56	56	4	10	0	0	0
MaintenanceManHourPlanned	PlannedManHours	62	62	8	53	0	0	0
MaintenanceManHourPlanned	PersonnelGroupID	52	52	2	5	0	1	0
MaintenanceManHourPlanned	SupplierID	52	52	2	5	0	0	0
MaintenanceManHourPlanned	SupplierCost	62	62	8	53	0	0	0
MaintenanceManHours	MaintenanceManHoursID	56	56	4	10	0	0	0
MaintenanceManHours	MaintenanceWorkID	56	56	4	10	0	0	0
MaintenanceManHours	WorkerLoginID	52	52	2	5	0	0	0
MaintenanceManHours	ActualManHours	62	62	8	53	0	0	0
MaintenanceManHours	RevisionNo	52	52	2	5	0	0	0
MaintenanceManHours	IsEdited	48	48	1	3	0	0	0
MaintenanceManHours	ModifiedDT	61	61	8	23	3	0	0
MaintenanceManHours	SupplierID	52	52	2	5	0	0	0
MaintenanceManHours	SupplierCost	62	62	8	53	0	0	0
MaintenanceManHours	PersonnelGroupID	52	52	2	5	0	1	0
MaintenancePartPlanned	MaintenancePartPlannedID	56	56	4	10	0	0	0
MaintenancePartPlanned	MaintenanceProcedureStepID	56	56	4	10	0	0	0
MaintenancePartPlanned	PartID	56	56	4	10	0	0	0
MaintenancePartPlanned	PlannedCost	62	62	8	53	0	1	0
MaintenancePartPlanned	IsOptional	48	48	1	3	0	0	0
MaintenancePartPlanned	Quantity	62	62	8	53	0	0	0
MaintenancePartPlanned	UnitID	52	52	2	5	0	0	0
MaintenancePartUsed	MaintenancePartUsedID	56	56	4	10	0	0	0
MaintenancePartUsed	MaintenanceWorkID	56	56	4	10	0	0	0
MaintenancePartUsed	MaintenanceProcedureResultID	56	56	4	10	0	1	0
MaintenancePartUsed	PartID	56	56	4	10	0	0	0
MaintenancePartUsed	Cost	62	62	8	53	0	0	0
MaintenancePartUsed	DT	61	61	8	23	3	0	0
MaintenancePartUsed	LoginID	52	52	2	5	0	0	0
MaintenancePartUsed	Quantity	62	62	8	53	0	0	0
MaintenancePartUsed	UnitID	52	52	2	5	0	0	0
MaintenancePartUsed	InventoryPackID	56	56	4	10	0	1	0
MaintenanceProcedure	MaintenanceProcedureID	56	56	4	10	0	0	0
MaintenanceProcedure	MaintenanceProcedure	231	231	508	0	0	0	1
MaintenanceProcedure	PartID	56	56	4	10	0	1	0
MaintenanceProcedure	ResponsibleDepartmentID	52	52	2	5	0	0	0
MaintenanceProcedure	BudgetWorkDone	62	62	8	53	0	1	0
MaintenanceProcedure	PlannedManHours	62	62	8	53	0	1	0
MaintenanceProcedure	PlannedDuration	62	62	8	53	0	0	0
MaintenanceProcedure	MaintenanceProcedureCode	231	231	50	0	0	1	1
MaintenanceProcedure	AdvanceWarningPeriod	56	56	4	10	0	0	0
MaintenanceProcedure	SchedulingWindow	56	56	4	10	0	0	0
MaintenanceProcedure	PlannedMachineStageDowntime	56	56	4	10	0	0	0
MaintenanceProcedure	PlannedLineDowntime	56	56	4	10	0	0	0
MaintenanceProcedure	SubPartID	56	56	4	10	0	1	0
MaintenanceProcedure	CreatedDT	61	61	8	23	3	0	0
MaintenanceProcedure	CreatedLoginID	52	52	2	5	0	0	0
MaintenanceProcedure	RfMaintenanceWorkTypeID	52	52	2	5	0	0	0
MaintenanceProcedure	CostCentreID	52	52	2	5	0	0	0
MaintenanceProcedure	IsAutoAuthoriseWork	48	48	1	3	0	0	0
MaintenanceProcedure	IsRetired	48	48	1	3	0	0	0
MaintenanceProcedure	IsToolTakenOutOfService	48	48	1	3	0	0	0
MaintenanceProcedureGroup	MaintenanceProcedureGroupID	56	56	4	10	0	0	0
MaintenanceProcedureGroup	MaintenanceProcedureGroup	231	231	100	0	0	0	1
MaintenanceProcedureGroup	Description	231	231	508	0	0	1	1
MaintenanceProcedureResult	MaintenanceProcedureResultID	56	56	4	10	0	0	0
MaintenanceProcedureResult	MaintenanceProcedureStepID	56	56	4	10	0	1	0
MaintenanceProcedureResult	MaintenanceWorkID	56	56	4	10	0	0	0
MaintenanceProcedureResult	Result	62	62	8	53	0	1	0
MaintenanceProcedureResult	ResultPassFail	52	52	2	5	0	0	0
MaintenanceProcedureResult	Comments	231	231	508	0	0	1	1
MaintenanceProcedureResult	DT	61	61	8	23	3	0	0
MaintenanceProcedureResult	CheckedByLoginID	52	52	2	5	0	0	0
MaintenanceProcedureResult	MaintenanceProcedureStep	231	231	2000	0	0	1	1
MaintenanceProcedureResult	StepOrder	62	62	8	53	0	1	0
MaintenanceProcedureResult	SubPartID	56	56	4	10	0	1	0
MaintenanceProcedureResult	Component	231	231	508	0	0	1	1
MaintenanceProcedureResult	RfMaintenanceCheckTypeID	52	52	2	5	0	0	0
MaintenanceProcedureResult	RfSpecialActionTypeID	48	48	1	3	0	1	0
MaintenanceProcedureResult	Test	231	231	508	0	0	1	1
MaintenanceProcedureResult	USL	62	62	8	53	0	1	0
MaintenanceProcedureResult	LSL	62	62	8	53	0	1	0
MaintenanceProcedureResult	PersonnelGroupID	52	52	2	5	0	1	0
MaintenanceProcedureResult	SupplierID	52	52	2	5	0	0	0
MaintenanceProcedureResult	Nom	62	62	8	53	0	1	0
MaintenanceProcedureResult	Units	231	231	40	0	0	1	1
MaintenanceProcedureResult	DecPlaces	48	48	1	3	0	1	0
MaintenanceProcedureRevision	MaintenanceProcedureRevisionID	56	56	4	10	0	0	0
MaintenanceProcedureRevision	MaintenanceProcedureID	56	56	4	10	0	0	0
MaintenanceProcedureRevision	FromDT	61	61	8	23	3	0	0
MaintenanceProcedureRevision	ToDT	61	61	8	23	3	0	0
MaintenanceProcedureRevision	IsEdited	48	48	1	3	0	0	0
MaintenanceProcedureRevision	RevisionNo	52	52	2	5	0	0	0
MaintenanceProcedureRevision	LoginID	52	52	2	5	0	0	0
MaintenanceProcedureRevision	ModifiedDT	61	61	8	23	3	0	0
MaintenanceProcedureRevision	RevisedMaintProcID	56	56	4	10	0	1	0
MaintenanceProcedureStep	MaintenanceProcedureStepID	56	56	4	10	0	0	0
MaintenanceProcedureStep	MaintenanceProcedureStep	231	231	2000	0	0	0	1
MaintenanceProcedureStep	MaintenanceProcedureRevisionID	56	56	4	10	0	1	0
MaintenanceProcedureStep	StepOrder	62	62	8	53	0	0	0
MaintenanceProcedureStep	SubPartID	56	56	4	10	0	1	0
MaintenanceProcedureStep	Component	231	231	508	0	0	1	1
MaintenanceProcedureStep	RfMaintenanceCheckTypeID	52	52	2	5	0	0	0
MaintenanceProcedureStep	RfSpecialActionTypeID	48	48	1	3	0	0	0
MaintenanceProcedureStep	Test	231	231	508	0	0	0	1
MaintenanceProcedureStep	USL	62	62	8	53	0	1	0
MaintenanceProcedureStep	LSL	62	62	8	53	0	1	0
MaintenanceProcedureStep	PersonnelGroupID	52	52	2	5	0	1	0
MaintenanceProcedureStep	SupplierID	52	52	2	5	0	0	0
MaintenanceProcedureStep	Nom	62	62	8	53	0	1	0
MaintenanceProcedureStep	Units	231	231	40	0	0	1	1
MaintenanceProcedureStep	DecPlaces	48	48	1	3	0	1	0
MaintenanceReason	MaintenanceReasonID	52	52	2	5	0	0	0
MaintenanceReason	MaintenanceReason	231	231	508	0	0	0	1
MaintenanceWork	MaintenanceWorkID	56	56	4	10	0	0	0
MaintenanceWork	MaintenanceWO	231	231	508	0	0	1	1
MaintenanceWork	AssetID	56	56	4	10	0	0	0
MaintenanceWork	MaintenanceProcedureID	56	56	4	10	0	1	0
MaintenanceWork	MaintenanceProcedureRevisionID	56	56	4	10	0	1	0
MaintenanceWork	MaintProcScheduleOnAssetID	56	56	4	10	0	1	0
MaintenanceWork	RfMaintenanceWorkTypeID	52	52	2	5	0	0	0
MaintenanceWork	AdhocWorkToDo	231	231	508	0	0	1	1
MaintenanceWork	MaintProcScheduleOnAssetNo	56	56	4	10	0	1	0
MaintenanceWork	MaintenanceWorkStatusID	52	52	2	5	0	0	0
MaintenanceWork	ActualStartDT	61	61	8	23	3	0	0
MaintenanceWork	ActualEndDT	61	61	8	23	3	0	0
MaintenanceWork	ActualManHours	62	62	8	53	0	0	0
MaintenanceWork	PlannedStartDT	61	61	8	23	3	1	0
MaintenanceWork	PlannedEndDT	61	61	8	23	3	1	0
MaintenanceWork	PlannedManHours	62	62	8	53	0	1	0
MaintenanceWork	OwnerLoginID	52	52	2	5	0	0	0
MaintenanceWork	ActualLabourCost	62	62	8	53	0	1	0
MaintenanceWork	PlannedLabourCost	62	62	8	53	0	1	0
MaintenanceWork	RfCurrencyID	52	52	2	5	0	0	0
MaintenanceWork	PartsCost	62	62	8	53	0	1	0
MaintenanceWork	LineDownCost	62	62	8	53	0	1	0
MaintenanceWork	Priority	52	52	2	5	0	1	0
MaintenanceWork	MaintenanceReasonID	52	52	2	5	0	0	0
MaintenanceWork	IsPlannedDateLockedByUser	48	48	1	3	0	0	0
MaintenanceWork	EBATriggerID	56	56	4	10	0	1	0
MaintenanceWork	PeriodDueDT	61	61	8	23	3	1	0
MaintenanceWork	RunHoursDueDT	61	61	8	23	3	1	0
MaintenanceWork	PartsBasedDueDT	61	61	8	23	3	1	0
MaintenanceWork	EventDueDT	61	61	8	23	3	1	0
MaintenanceWork	ReleasedDT	61	61	8	23	3	1	0
MaintenanceWork	ReleasedLoginID	52	52	2	5	0	1	0
MaintenanceWork	IsEdited	48	48	1	3	0	0	0
MaintenanceWork	RevisionNo	52	52	2	5	0	0	0
MaintenanceWork	AbsoluteCounterThreshold	56	56	4	10	0	1	0
MaintenanceWork_	MaintenanceWorkID	56	56	4	10	0	0	0
MaintenanceWork_	WorkDone	231	231	2000	0	0	1	1
MaintenanceWork_	Comments	231	231	508	0	0	1	1
MaintenanceWork_	LoginID	52	52	2	5	0	0	0
MaintenanceWork_	ModifiedDT	61	61	8	23	3	0	0
MaintenanceWork_	Reference1	231	231	508	0	0	1	1
MaintenanceWork_	Reference2	231	231	508	0	0	1	1
MaintenanceWork_	Reference3	231	231	508	0	0	1	1
MaintenanceWork_	Reference4	231	231	508	0	0	1	1
MaintenanceWork_	Reference5	231	231	508	0	0	1	1
MaintenanceWorkStatus	MaintenanceWorkStatusID	52	52	2	5	0	0	0
MaintenanceWorkStatus	MaintenanceWorkStatus	231	231	508	0	0	0	1
MaintenanceWorkStatus	Description	231	231	508	0	0	1	1
MaintenanceWorkStatus	RfMaintenanceWorkStatusID	52	52	2	5	0	0	0
MaintProcScheduleOnAsset	MaintProcScheduleOnAssetID	56	56	4	10	0	0	0
MaintProcScheduleOnAsset	MaintenanceProcedureID	56	56	4	10	0	0	0
MaintProcScheduleOnAsset	AssetID	56	56	4	10	0	0	0
MaintProcScheduleOnAsset	RfPeriodTypeID	52	52	2	5	0	0	0
MaintProcScheduleOnAsset	StartDate	61	61	8	23	3	1	0
MaintProcScheduleOnAsset	AssetCountTypeID	52	52	2	5	0	1	0
MaintProcScheduleOnAsset	EBAReference	231	231	100	0	0	1	1
MaintProcScheduleOnAsset	IsEdited	48	48	1	3	0	0	0
MaintProcScheduleOnAsset	LoginID	52	52	2	5	0	0	0
MaintProcScheduleOnAsset	ModifiedDT	61	61	8	23	3	1	0
MaintProcScheduleOnAsset	CalendarN1	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	CalendarN2	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	CalendarN3	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	CounterThreshold1	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	CounterThreshold2	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	CounterThreshold3	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	EstimatedCountPerDay	62	62	8	53	0	1	0
MaintProcScheduleOnAsset	RunHourThreshold1	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	RunHourThreshold2	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	RunHourThreshold3	56	56	4	10	0	1	0
MaintProcScheduleOnAsset	EstimatedRunHoursPerDay	62	62	8	53	0	1	0
MaintProcScheduleOnAsset	EstimatedEventsPerDay	62	62	8	53	0	1	0
MaintProcScheduleOnAsset	RevisionNo	52	52	2	5	0	0	0
MaintProcScheduleOnAsset	IsRetired	48	48	1	3	0	0	0
MaintProcScheduleOnAsset	PriorExecutions	52	52	2	5	0	0	0
MeasurementSet	MeasurementSetID	56	56	4	10	0	0	0
MeasurementSet	ActualAttrSampleSize	56	56	4	10	0	1	0
MeasurementSet	AcquisitionContextID	56	56	4	10	0	0	0
MeasurementSet	IsEdited	48	48	1	3	0	0	0
MeasurementSet	DT	61	61	8	23	3	0	0
MeasurementSet	AcquisitionID	52	52	2	5	0	0	0
MeasurementSet	MachineStageID	52	52	2	5	0	0	0
MeasurementSet	RfAcquisitionClassID	48	48	1	3	0	0	0
MeasurementSet	RevisionNo	48	48	1	3	0	0	0
MeasurementSet	PartID	56	56	4	10	0	0	0
MeasurementSet	JobID	56	56	4	10	0	0	0
MeasurementSet	ResumeStep	52	52	2	5	0	0	0
MeasurementSet	InventoryPackID	56	56	4	10	0	0	0
MeasurementSet_	MeasurementSetID	56	56	4	10	0	0	0
MeasurementSet_	Comments	231	231	4000	0	0	1	1
MeasurementSet_	LoginID	52	52	2	5	0	0	0
MeasurementSet_	OpenedDT	61	61	8	23	3	0	0
MeasurementSet_	SavedDT	61	61	8	23	3	0	0
MeasurementSet_	OriginalLoginID	52	52	2	5	0	0	0
MeasurementSet_	EditedMSID	56	56	4	10	0	1	0
MeasurementSet_	ApprovalLoginID	52	52	2	5	0	1	0
MeasurementSetP	MeasurementSetPID	56	56	4	10	0	0	0
MeasurementSetP	ActualAttrSampleSize	56	56	4	10	0	1	0
MeasurementSetP	AcquisitionContextID	56	56	4	10	0	0	0
MeasurementSetP	IsEdited	48	48	1	3	0	0	0
MeasurementSetP	DT	61	61	8	23	3	0	0
MeasurementSetP	AcquisitionID	52	52	2	5	0	0	0
MeasurementSetP	MachineStageID	52	52	2	5	0	0	0
MeasurementSetP	RfAcquisitionClassID	52	52	2	5	0	0	0
MeasurementSetP	RevisionNo	48	48	1	3	0	0	0
MeasurementSetP	PartID	56	56	4	10	0	0	0
MeasurementSetP	JobID	56	56	4	10	0	1	0
MeasurementSetRequired	MeasurementSetRequiredID	56	56	4	10	0	0	0
MeasurementSetRequired	EBATriggerID	56	56	4	10	0	0	0
MeasurementSetRequired	AcquisitionContextID	56	56	4	10	0	0	0
MeasurementSetRequired	MeasurementSetID	56	56	4	10	0	0	0
MeasurementSetRequired	RfAcquisitionStatusID	52	52	2	5	0	0	0
MeasurementSetRequired	SubmittedDT	61	61	8	23	3	0	0
MeasurementSetRequired	DueDT	61	61	8	23	3	0	0
MeasurementSetRequired	DeadlineDT	61	61	8	23	3	0	0
MeasurementSetRequired	ExpiryDT	61	61	8	23	3	0	0
MeasurementSetRequired	OwnerID	52	52	2	5	0	0	0
MeasurementSetRequired	ActionID	56	56	4	10	0	1	0
MeasurementSetRequired	JobID	56	56	4	10	0	1	0
MeasurementSetRequired	PartID	56	56	4	10	0	1	0
MeasurementSetRequired	AssignedLoginID	56	56	4	10	0	1	0
MeasurementSetRequired	InventoryPackID	56	56	4	10	0	1	0
ModulePackedDateTime	SerialNo	231	231	508	0	0	1	1
ModulePackedDateTime	TimePacked	61	61	8	23	3	1	0
ModulePackedDateTime	IMS_No	231	231	100	0	0	1	1
ModulePackedDateTime_Buffer	SerialNo	231	231	508	0	0	0	1
ModulePackedDateTime_Buffer	TimePacked	61	61	8	23	3	1	0
ModulePackedDateTime_Buffer	IMS_No	231	231	100	0	0	1	1
OPCClient	OPCClientID	52	52	2	5	0	0	0
OPCClient	OPCClient	231	231	508	0	0	0	1
OPCClient	ComputerID	52	52	2	5	0	0	0
OPCClient	ModifiedDT	61	61	8	23	3	0	0
OPCClient	LastUpdateDT	61	61	8	23	3	0	0
OPCConstant	OPCConstantID	56	56	4	10	0	0	0
OPCConstant	OPCItemID	56	56	4	10	0	0	0
OPCConstant	Description	231	231	100	0	0	1	1
OPCConstant	Constant	62	62	8	53	0	0	0
OPCConstant	Formula	231	231	2000	0	0	1	1
OPCConstant	ModifiedDT	61	61	8	23	3	0	0
OPCConstant	LoginID	52	52	2	5	0	0	0
OPCCounter	OPCCounterID	56	56	4	10	0	0	0
OPCCounter	OPCItemID	56	56	4	10	0	0	0
OPCCounter	Description	231	231	508	0	0	1	1
OPCCounter	LoValue	127	127	8	19	0	1	0
OPCCounter	HiValue	127	127	8	19	0	1	0
OPCCounter	Scale	62	62	8	53	0	0	0
OPCCounter	Offset	62	62	8	53	0	0	0
OPCCounter	Formula	231	231	2000	0	0	1	1
OPCCounter	UnitCountTypeID	52	52	2	5	0	1	0
OPCCounter	ScrapReasonID	52	52	2	5	0	1	0
OPCCounter	ModifiedDT	61	61	8	23	3	0	0
OPCCounter	LoginID	52	52	2	5	0	0	0
OPCCounter	IsProduction	48	48	1	3	0	1	0
OPCCounter	AcceptableRateOfChange	62	62	8	53	0	1	0
OPCCounter	RfDeltaValueModeID	48	48	1	3	0	0	0
OPCDigital	OPCDigitalID	56	56	4	10	0	0	0
OPCDigital	OPCItemID	56	56	4	10	0	0	0
OPCDigital	Description	231	231	508	0	0	1	1
OPCDigital	Formula	231	231	2000	0	0	1	1
OPCDigital	VariableTypeID	56	56	4	10	0	1	0
OPCDigital	HeadNo	52	52	2	5	0	0	0
OPCDigital	SampleNo	52	52	2	5	0	0	0
OPCDigital	PositionNo	52	52	2	5	0	0	0
OPCDigital	ModifiedDT	61	61	8	23	3	0	0
OPCDigital	LoginID	52	52	2	5	0	0	0
OPCGroup	OPCGroupID	56	56	4	10	0	0	0
OPCGroup	Deadband	62	62	8	53	0	1	0
OPCGroup	UpdateRate	56	56	4	10	0	1	0
OPCGroup	OPCGroup	231	231	100	0	0	0	1
OPCGroup	IsActive	48	48	1	3	0	1	0
OPCGroup	RfGroupNotifyModeID	48	48	1	3	0	0	0
OPCGroup	TimeBias	56	56	4	10	0	1	0
OPCGroup	OPCServerID	52	52	2	5	0	1	0
OPCGroup	IsPublic	48	48	1	3	0	1	0
OPCGroup	LocalID	52	52	2	5	0	1	0
OPCGroup	CacheUpdateRate	56	56	4	10	0	0	0
OPCItem	OPCItemID	56	56	4	10	0	0	0
OPCItem	OPCServerID	52	52	2	5	0	0	0
OPCItem	OPCGroupID	56	56	4	10	0	1	0
OPCItem	TagName	231	231	100	0	0	0	1
OPCItem	TagAddress	231	231	508	0	0	0	1
OPCItem	RfOPCItemTypeID	48	48	1	3	0	0	0
OPCItem	IsNotify	48	48	1	3	0	0	0
OPCItem	RawValue	231	231	40	0	0	1	1
OPCItem	UpdatedDT	61	61	8	23	3	0	0
OPCItem	Quality	231	231	100	0	0	1	1
OPCItem	Value	231	231	40	0	0	1	1
OPCItem	LastRawValue	231	231	40	0	0	1	1
OPCItem	LastUpdatedDT	61	61	8	23	3	0	0
OPCItem	LastQuality	231	231	100	0	0	1	1
OPCItem	LastValue	231	231	40	0	0	1	1
OPCItem	MachineStageID	52	52	2	5	0	1	0
OPCItem	ChangeAction	231	231	508	0	0	1	1
OPCItem	PLCID	52	52	2	5	0	0	0
OPCItem	IsDatedOnServer	48	48	1	3	0	0	0
OPCItem	IsStoredAsArray	48	48	1	3	0	0	0
OPCItem	IsActive	48	48	1	3	0	0	0
OPCItem	MachineStageEventTypeID	52	52	2	5	0	1	0
OPCItem	RfTransitionTypeID	48	48	1	3	0	0	0
OPCItem	TransitionToValue	231	231	100	0	0	1	1
OPCItemHistory	OPCItemHistoryID	56	56	4	10	0	0	0
OPCItemHistory	OPCItemID	56	56	4	10	0	0	0
OPCItemHistory	UpdatedDT	61	61	8	23	3	0	0
OPCItemHistory	RawValue	231	231	40	0	0	1	1
OPCItemHistory	Value	231	231	40	0	0	1	1
OPCItemHistory	Quality	231	231	100	0	0	1	1
OPCItemHistory	CommittedDT	61	61	8	23	3	0	0
OPCMachineEvent	OPCMachineEventID	56	56	4	10	0	0	0
OPCMachineEvent	OPCItemID	56	56	4	10	0	0	0
OPCMachineEvent	Description	231	231	508	0	0	1	1
OPCMachineEvent	Formula	231	231	2000	0	0	1	1
OPCMachineEvent	ModifiedDT	61	61	8	23	3	0	0
OPCMachineEvent	LoginID	52	52	2	5	0	0	0
OPCMachineEvent	RfMachineStopRecordModeID	48	48	1	3	0	0	0
OPCMachineEventCode	OPCMachineEventCodeID	56	56	4	10	0	0	0
OPCMachineEventCode	OPCMachineEventCode	231	231	100	0	0	0	1
OPCMachineEventCode	OPCMachineEventID	56	56	4	10	0	0	0
OPCMachineEventCode	MachineStopReasonID	52	52	2	5	0	1	0
OPCMachineEventCode	IsRunning	48	48	1	3	0	0	0
OPCParameter	OPCParameterID	56	56	4	10	0	0	0
OPCParameter	OPCItemID	56	56	4	10	0	0	0
OPCParameter	Description	231	231	508	0	0	1	1
OPCParameter	Scale	62	62	8	53	0	0	0
OPCParameter	Offset	62	62	8	53	0	0	0
OPCParameter	Formula	231	231	2000	0	0	1	1
OPCParameter	VariableTypeID	56	56	4	10	0	1	0
OPCParameter	HeadNo	52	52	2	5	0	0	0
OPCParameter	SampleNo	52	52	2	5	0	0	0
OPCParameter	PositionNo	52	52	2	5	0	0	0
OPCParameter	ModifiedDT	61	61	8	23	3	0	0
OPCParameter	LoginID	52	52	2	5	0	0	0
OPCServer	OPCServerID	52	52	2	5	0	0	0
OPCServer	OPCClientID	52	52	2	5	0	0	0
OPCServer	OPCServer	231	231	508	0	0	0	1
OPCServer	ProgID	231	231	508	0	0	0	1
OPCServer	IsActive	48	48	1	3	0	0	0
OPCServer	ComputerID	52	52	2	5	0	1	0
OPCSpeed	OPCSpeedID	56	56	4	10	0	0	0
OPCSpeed	OPCItemID	56	56	4	10	0	0	0
OPCSpeed	Description	231	231	508	0	0	1	1
OPCSpeed	Scale	62	62	8	53	0	0	0
OPCSpeed	Formula	231	231	2000	0	0	1	1
OPCSpeed	ModifiedDT	61	61	8	23	3	0	0
OPCSpeed	LoginID	52	52	2	5	0	0	0
OPCText	OPCTextID	56	56	4	10	0	0	0
OPCText	OPCItemID	56	56	4	10	0	0	0
OPCText	Description	231	231	508	0	0	1	1
OPCText	ModifiedDT	61	61	8	23	3	0	0
OPCText	LoginID	52	52	2	5	0	0	0
Operation	OperationID	56	56	4	10	0	0	0
Operation	OperationTypeID	52	52	2	5	0	0	0
Operation	MachineStageID	52	52	2	5	0	0	0
Operation	JobID	56	56	4	10	0	0	0
OperationType	OperationTypeID	52	52	2	5	0	0	0
OperationType	OperationType	231	231	508	0	0	0	1
OperationType	OperationTypeCode	231	231	100	0	0	1	1
OperationType	Description	231	231	508	0	0	1	1
OperationType	PartTypeID	52	52	2	5	0	0	0
OperationType	Sequence	52	52	2	5	0	0	0
OperationType	IsOptional	48	48	1	3	0	0	0
Part	PartID	56	56	4	10	0	0	0
Part	PartNumber	231	231	508	0	0	0	1
Part	Description	231	231	508	0	0	1	1
Part	IsRetired	48	48	1	3	0	0	0
Part	BaseUnitID	52	52	2	5	0	0	0
Part	PartTypeID	52	52	2	5	0	0	0
Part	Reference1	231	231	508	0	0	1	1
Part	Reference2	231	231	508	0	0	1	1
Part	Reference3	231	231	508	0	0	1	1
Part	Reference4	231	231	508	0	0	1	1
Part	Reference5	231	231	508	0	0	1	1
Part	Variant1	231	231	200	0	0	1	1
Part	Variant2	231	231	200	0	0	1	1
Part	Variant3	231	231	200	0	0	1	1
Part	Variant4	231	231	200	0	0	1	1
Part	Variant5	231	231	200	0	0	1	1
Part	Variant6	231	231	200	0	0	1	1
Part	Variant7	231	231	200	0	0	1	1
Part	Variant8	231	231	200	0	0	1	1
Part	Variant9	231	231	200	0	0	1	1
Part	Variant10	231	231	200	0	0	1	1
Part	Variant11	231	231	200	0	0	1	1
Part	Variant12	231	231	200	0	0	1	1
Part	Variant13	231	231	200	0	0	1	1
Part	Variant14	231	231	200	0	0	1	1
Part	Variant15	231	231	200	0	0	1	1
Part	Variant16	231	231	200	0	0	1	1
Part	Variant17	231	231	200	0	0	1	1
Part	Variant18	231	231	200	0	0	1	1
Part	Variant19	231	231	200	0	0	1	1
Part	Variant20	231	231	200	0	0	1	1
Part_	PartID	56	56	4	10	0	0	0
Part_	TheoreticalSpeed	62	62	8	53	0	1	0
Part_	LabelsPerInventoryPack	52	52	2	5	0	1	0
Part_	ItemsPerInventoryPack	62	62	8	53	0	1	0
Part_	ItemsPerLayer	62	62	8	53	0	1	0
Part_	LayersPerInventoryPack	56	56	4	10	0	1	0
Part_	PackingCode	231	231	100	0	0	1	1
Part_	LabelTemplate	231	231	508	0	0	1	1
Part_	ProductionInstructions	231	231	2000	0	0	1	1
Part_	QualityInstructions	231	231	2000	0	0	1	1
Part_	CustomerPartNo	231	231	508	0	0	1	1
Part_	CustomerPartDescription	231	231	508	0	0	1	1
Part_	LabelText1	231	231	508	0	0	1	1
Part_	LabelText2	231	231	508	0	0	1	1
Part_	LabelText3	231	231	508	0	0	1	1
Part_	UnitPrice1	62	62	8	53	0	1	0
Part_	UnitPrice2	62	62	8	53	0	1	0
Part_	LegacyPartNo	231	231	508	0	0	1	1
Part_	CreateDT	61	61	8	23	3	0	0
Part_	ModifiedDT	61	61	8	23	3	0	0
Part_	LoginID	52	52	2	5	0	0	0
Part_	PartRevisionNo	231	231	100	0	0	1	1
Part_	PartClassificationID	52	52	2	5	0	0	0
Part_	LastPurchaseCost	62	62	8	53	0	1	0
Part_	AveragePurchaseCost	62	62	8	53	0	1	0
Part_	StandardPurchaseCost	62	62	8	53	0	1	0
Part_	StandardManufactureCost	62	62	8	53	0	1	0
Part_	StandardSaleCost	62	62	8	53	0	1	0
Part_	PartSubClassificationID	52	52	2	5	0	0	0
Part_	CreatedInvUseByPeriod	56	56	4	10	0	1	0
Part_	CreatedInvUseAfterPeriod	56	56	4	10	0	1	0
Part_custom	PartID	56	56	4	10	0	0	0
Part_custom	Txn_date	61	61	8	23	3	1	0
Part_custom	Inventory_Item_Id	56	56	4	10	0	1	0
Part_custom	Item_Type_Description	231	231	508	0	0	1	1
PartClassification	PartClassificationID	52	52	2	5	0	0	0
PartClassification	PartClassification	231	231	508	0	0	0	1
PartClassification	RfPartClassificationID	52	52	2	5	0	0	0
PartInstance	PartInstanceID	56	56	4	10	0	0	0
PartInstance	MeasurementSetID	56	56	4	10	0	0	0
PartInstance	HeadNo	52	52	2	5	0	0	0
PartInstance	SampleNo	52	52	2	5	0	0	0
PartInstance	SerialNo	231	231	508	0	0	1	1
PartSubClassification	PartSubClassificationID	52	52	2	5	0	0	0
PartSubClassification	PartSubClassification	231	231	508	0	0	0	1
PartSubClassification	PartClassificationID	52	52	2	5	0	0	0
PartType	PartTypeID	52	52	2	5	0	0	0
PartType	PartType	231	231	508	0	0	0	1
PartType	Description	231	231	508	0	0	1	1
PartType	PartTypeCode	231	231	100	0	0	1	1
PartType	Variant1TagListID	52	52	2	5	0	1	0
PartType	Variant2TagListID	52	52	2	5	0	1	0
PartType	Variant3TagListID	52	52	2	5	0	1	0
PartType	Variant4TagListID	52	52	2	5	0	1	0
PartType	Variant5TagListID	52	52	2	5	0	1	0
